id1,id2,weight
ciúme,rivalidade,1
civilidade,boa,1
civilismo,ramo,1
civilização,e,1
civismo,devoção,1
clã,organização,1
clamor,ato,1
clamor,gritaria,1
clamor,brado,1
claque,galicismo,1
claque,chapéu,1
clara,a,1
clarabóia,vidraça,1
clarão,claridade,1
clarão,brilho,1
clareira,mata,1
clareza,estado,1
clareza,transparência,1
clarim,trombeta,1
clarim,indivíduo,1
clarineta,instrumento,1
claro-escuro,distribuição,1
classe,categoria,1
classe,grupo,1
classicismo,literatura,1
classicismo,sistema,1
classificação,distribuição,1
claustrofobia,situação,1
cláusula,condição,1
clausura,recinto,1
clave,sinal,1
clavícula,osso,1
claviculário,a,1
clepsidra,relógio,1
cleptomania,impulso,1
clericalismo,sistema,1
clérigo,indivíduo,1
clero,a,1
cleromancia,arte,1
clichê,imagem,1
clicheria,oficina,1
cliente,relação,1
cliente,relação,1
clientela,número,1
clima,a,1
clima,ambiente,1
climatério,a,1
clímax,auge,1
clíper,embarcação,1
clister,lavagem,1
clitelo,região,1
cloaca,fossa,1
clone,mesma,1
clorato,sal,1
cloreto,combinação,1
clorofila,a,1
clorofórmio,anestesia,1
clorose,anemia,1
clube,grêmio,1
clube,lugar,1
clubista,parte,1
co,símbolo,1
co-autoria,qualidade,1
co-criador,cria,1
co-devedor,indivíduo,1
co-diretor,indivíduo,1
co-donatário,indivíduo,1
co-participação,ação,1
co-produção,ação,1
co-secante,complemento,1
co-seno,função,1
co-seno,complemento,1
coação1,ato,1
coação2,ação,1
coação2,constrangimento,1
coagulação,condensação,1
coágulo,resultado,1
coala,marsupial,1
coalhada,leite,1
coalhadura,resultado,1
coalho,resultado,1
coalizão,pacto,1
cobalto,metal,1
coberta,peça,1
coberta,espécie,1
cobertor,pano,1
cobertura,cobre,1
cobertura,garantia,1
cobertura,série,1
cobiça,ansiedade,1
cobra,terra,1
cobra,caráter,1
cobrança,reclamação,1
cobre,metal,1
cobrição,ação,1
cobrimento,ação,1
cobro1,termo,1
cobro2,amarra,1
coca1,arbusto,1
coca2,ação,1
cocada,coco,1
cocada,pancada,1
cocaína,alcalóide,1
cocainômano,indivíduo,1
cocar,adorno,1
cocção,ação,1
cóccix,osso,1
cócegas,fricção,1
coceira,sensação,1
coche,carruagem,1
cocheira,lugar,1
cocheiro,guia,1
cochicho,fala,1
cocho,tabuleiro,1
cochonilha,gênero,1
cóclea,parte,1
coco,fruto,1
coco1,bactéria,1
coco1,medida,1
cocó,modalidade,1
cocô,linguagem,1
cocoricó,onomatopéia,1
cocorote,golpe,1
cocuruto,coisa,1
coda,número,1
codeína,alcalóide,1
côder,parte,1
códex,apostila,1
códice,volume,1
códice,obra,1
codicilo,memorando,1
codificação,ação,1
código,e,1
codorna,ave,1
coeficiente,número,1
coentro,família,1
coerência,conexão,1
coesão,ligação,1
coexistência,existência,1
cofre,arca,1
cognação,parentesco,1
cognição,aquisição,1
cogumelo,fungo,1
coice,arremetida,1
coifa,rede,1
coincidência,identificação,1
coisa,objeto,1
coisa,matéria,1
coisada,e,1
coito,cópula,1
cola,papel,1
cola-tudo,tipo,1
cola,cópia,1
colaboração,ação,1
colaboração,auxílio,1
colação,concessão,1
colada,garganta,1
colagem,ação,1
colar1,ornato,1
colarinho,peça,1
colcha,cobertura,1
colchão,espécie,1
colcheia,figura,1
colchete,sinal,1
colchonete,colchão,1
coldre,estojo,1
coleção,assunto,1
colega,companheiro,1
colégio,estabelecimento,1
coleguismo,e,1
coleio,ação,1
coleio,movimento,1
coleira2,tipo,1
coleira2,indivíduo,1
colênquima,espécie,1
cólera1,ira,1
cólera2,doença,1
colesterol,e,1
coleta,a,1
colete,peça,1
coletivismo,sistema,1
coletoria,repartição,1
colgadura,estofo,1
colhedeira,pequena,1
colheita,arrecadação,1
colheita,a,1
colher1,instrumento,1
colherada,tira,1
colhimento,ação,1
cólica,dor,1
coligação,pacto,1
colina,elevação,1
colírio,nome,1
colisão,ação,1
colisão,choque,1
coliseu,e,1
colmeeiro,indivíduo,1
colméia,cortiço,1
colmilho,dente,1
colmo,caule,1
colocação,ordem,1
colocação,emprego,1
colofão,obra,1
colóide,estado,1
cólon,região,1
colônia,grupo,1
colonização,ato,1
colono,colônia,1
colono,agricultor,1
coloração,ação,1
coloração,efeito,1
colorista,escritor,1
colosso,estátua,1
colosso,objeto,1
colostro,leite,1
colpite,inflamação,1
colubrídeo,espécie,1
columbicultura,criação,1
coluna,arquitetura,1
coluna,divisão,1
colunata,série,1
colunista,cronista,1
coma,cabeceira,1
coma,morbidez,1
comadre,a,1
comadre,a,1
comanda,talão,1
comandista,parte,1
comando,ato,1
comarca,divisão,1
combate,ato,1
combinação,disposição,1
combinação,acordo,1
combinação,vestuário,1
comboio,reunião,1
comborço,referência,1
combustão,ação,1
combustão,força,1
combustor,iluminação,1
comédia,peça,1
comediante,ator,1
comedouro,gaiola,1
comenda,distinção,1
comenda,insígnia,1
comentário,narração,1
comentário,história,1
comentarista,indivíduo,1
comercialização,ato,1
comércio,trato,1
cometida,investida,1
cometida,ataque,1
cometimento,ação,1
comezaina,refeição,1
comício,assembléia,1
comício,reunião,1
comida,alimento,1
comida,refeição,1
comida,ato,1
comilança,ação,1
comilança,negócio,1
cominho,família,1
comissão,ação,1
comissão,paga,1
comissão,junta,1
comissário,a,1
comissura,junção,1
commodity,palavra,1
comoção,abalo,1
cômoda,peça,1
comodato,empréstimo,1
comodidade,bem-estar,1
comodismo,natureza,1
comodoro,graduação,1
cômoro,elevação,1
compadre,padrinho,1
compadrio,e,1
compaixão,dó,1
companheira,mulher,1
companheiro,colega,1
companhia,ação,1
comparação,ação,1
comparação,analogia,1
comparecimento,ação,1
comparsa,figurante,1
compartimento,divisão,1
compasso,instrumento,1
compatibilidade,qualidade,1
compêndio,resumo,1
compensação,ato,1
compensado,peça,1
competência,capacidade,1
compilação,ação,1
compilação,resultado,1
complacência,ação,1
compleição,constituição,1
compleição,organização,1
complexidade,qualidade,1
complicação,dificuldade,1
complô,conluio,1
comporta,tapume,1
comportamento,maneira,1
composição,arte,1
compositor,autor,1
compositora,nome,1
compoteira,vasilha,1
compra,ação,1
comprazimento,ato,1
compressa,chumaço,1
compressão,ação,1
comprimento,a,1
comprovação,ato,1
compulsória,mandado,1
computador,indivíduo,1
computador,máquina,1
cômputo,cálculo,1
comuna,a,1
comunhão,ato,1
comunhão,participação,1
comunicação,aviso,1
comunicação,informação,1
comunidade,corporação,1
comunismo,doutrina,1
comutação,ação,1
comutador,aparelho,1
concatenação,ação,1
concavidade,depressão,1
conceito,idéia,1
concelho,circunscrição,1
concentração,reunião,1
concepção,geração,1
concerto,ação,1
concessão,ação,1
concessionária,empresa,1
concha,a,1
conchavo,trabalho,1
conchego,bem-estar,1
concidadão,cidadão,1
conciliábulo,assembléia,1
conciliação,ação,1
concílio,assembléia,1
conclamação,ação,1
conclave,assembléia,1
conclusão,ato,1
concordância,ato,1
concordância,harmonia,1
concordância,correspondência,1
concordata,acordo,1
concórdia,paz,1
concorrência,ação,1
concreção,meio,1
concubina,mulher,1
concubinato,vida,1
concunhado,dois,1
concupiscência,apetite,1
concupiscência,desejo,1
concurso,ação,1
concussão,choque,1
condado,dignidade,1
condão,dom,1
conde,título,1
conde,fruta,1
condecoração,distinção,1
condecoração,insígnia,1
condenação,imposição,1
condenado,condenação,1
condensação,aumento,1
condensação,mudança,1
condessa,esposa,1
condessa,forma,1
condição,coisa,1
condiscípulo,companheiro,1
condolência,compaixão,1
condomínio,domínio,1
condor,ave,1
condução,ação,1
condução,meio,1
condução,veículo,1
conduta,ação,1
conduto,via,1
conduto,canal,1
condutor,indivíduo,1
condutor,corpo,1
cone,corpo,1
cônego,sacerdote,1
confabulação,ato,1
confecção,ação,1
confederação,associação,1
confeitaria,estabelecimento,1
confeito,semente,1
conferência,ação,1
confessionário,cadeia,1
confessionário,tribunal,1
confessor,sacerdote,1
confessor,indivíduo,1
confete,papel,1
confiança,ânimo,1
confiança,intimidade,1
confidência,comunicação,1
confidente,a,1
confirmação,verificação,1
confiscação,ação,1
confissão,ação,1
confissão,fé,1
confissão,credo,1
conflagração,incêndio,1
conflito,choque,1
conflito,disputa,1
conformismo,atitude,1
conforto,hora,1
conforto,bem-estar,1
confraria,associação,1
confronto,comparação,1
confronto,acareação,1
congada,dança,1
congestão,sangue,1
congestionamento,ação,1
congonha,nome,1
congraçamento,ação,1
congratulação,ato,1
congregação,reunião,1
congregação,assembléia,1
congregação,corporação,1
congresso,assembléia,1
congruência,harmonia,1
conhaque,aguardente,1
conhecimento,ação,1
conjectura,opinião,1
conjetura,opinião,1
conjetura,hipótese,1
conjugação,ato,1
cônjuge,relação,1
conjunção,concurso,1
conjuntiva,membrana,1
conjuntura,encontro,1
conotação,relação,1
conquista,aquisição,1
conquista,êxito,1
consagração,dedicação,1
consangüinidade,parentesco,1
consciência,passa,1
conscrição,alistamento,1
consecução,ação,1
conselho,opinião,1
conselho,admoestação,1
conselho,órgão,1
consenso,consentimento,1
consentimento,ação,1
conseqüência,conclusão,1
conserto,ação,1
conserto,resultado,1
conserva,salmoura,1
conserva,calda,1
conservatório,estabelecimento,1
consideração,ação,1
consideração,respeito,1
consistório,assembléia,1
consoada,refeição,1
consolidado,título,1
consolo1,e,1
consolo2,alívio,1
consonância,rima,1
consórcio,matrimônio,1
consórcio,comunhão,1
conspiração,ação,1
conspiração,pacto,1
conspiração,trama,1
constância,tenacidade,1
constelação,grupo,1
consternação,desânimo,1
constipação,doença,1
constituição,forma,1
constituição,lei,1
constrangimento,violência,1
construção,ação,1
construção,resultado,1
consubstanciação,união,1
cônsul,agente,1
consulado,cargo,1
consulado,casa,1
consulta,ação,1
consultório,casa,1
consumação,conclusão,1
consumição,ato,1
consumismo,aquisição,1
conta,cálculo,1
conta,apreço,1
contabilidade,técnica,1
contadoria,repartição,1
contagem,ato,1
contágio,transmissão,1
contaminação,ação,1
contaminação,nódoa,1
contaminação,infecção,1
contato,ação,1
contato,ligação,1
contêiner,caixa,1
contemplação,consideração,1
contenção,ato,1
contentamento,satisfação,1
contentamento,alegria,1
contento,contentamento,1
contestação,ato,1
contestação,debate,1
contexto,conexão,1
contextura,ligação,1
continência,moderação,1
continência,cumprimento,1
continuação,ação,1
continuísmo,manobra,1
contista,autor,1
conto,narração,1
conto,historieta,1
contorção,ação,1
contorno,circuito,1
contra-ofensiva,ofensiva,1
contra-ordem,ordem,1
contra-regra,funcionário,1
contra-revolução,a,1
contra-senso,expressão,1
contrabaixo,voz,1
contrabaixo,rabecão,1
contrabando,introdução,1
contração,ato,1
contracapa,lado,1
contracheque,documento,1
contracorrente,a,1
contradança,quadrilha,1
contradança,mudança,1
contradição,incoerência,1
contradita,alegação,1
contrafaixa,faixa,1
contrafé,cópia,1
contraforte,forro,1
contragolpe,golpe,1
contragosto,antipatia,1
contralto,voz,1
contraluz,luz,1
contraluz,luz,1
contramestre,mestre,1
contramina,maneira,1
contraparte,parte,1
contrapasso,meio,1
contrapé,parceiro,1
contraponto,técnica,1
contraproposta,a,1
contrapunho,vela,1
contraquilha,peça,1
contrariedade,oposição,1
contrariedade,resistência,1
contraste,oposição,1
contratempo,estorvo,1
contratempo,revés,1
contrato,convenção,1
contravale,vale,1
contribuição,ato,1
contrição,arrependimento,1
controle,verificação,1
contubérnio,convivência,1
contusão,lesão,1
convalescença,ato,1
convenção,ajuste,1
convênio,convenção,1
convênio,trato,1
conventículo,reunião,1
convento,lugar,1
convergência,ação,1
conversa,palestra,1
conversa-fiada,indivíduo,1
conversação,ação,1
conversação,conversa,1
conversão,ação,1
conversão,mudança,1
convés,a,1
convicção,resultado,1
convicção,certeza,1
convite,ação,1
convivência,ação,1
convivência,intimidade,1
convívio,convivência,1
convulsão,contração,1
convulsão,cataclismo,1
cooperação,esforço,1
cooperativa,e,1
coordenação,ato,1
coordenada,diretriz,1
coordenada,orientação,1
copa,vaso,1
copa,parte,1
copa,compartimento,1
copázio,copo,1
copeira,lugar,1
copeira,a,1
copeiro,copa,1
cópia,coisa,1
cópia,reprodução,1
copidesque,redação,1
copla,pequena,1
copo,recipiente,1
cópula,contato,1
cópula,verbo,1
copyleft,a,1
copyright,a,1
coque,cabeça,1
coqueiro,denominação,1
coqueluche,tosse,1
coquetel,bebida,1
cor1,coração,1
cor1,vontade,1
cor2,impressão,1
coração,órgão,1
coração,ternura,1
coradouro,lugar,1
coragem1,ação,1
coragem2,ânimo,1
coral,formato,1
coral,nome,1
corcel,cavalo,1
corço,veado,1
corcova,corcunda,1
corcova,giba,1
corcovo,salto,1
corcunda,saliência,1
corcunda,e,1
corda,cabo,1
corda,a,1
cordame,série,1
cordão,corda,1
cordão,fio,1
cordeiro,cria,1
cordelha,cesto,1
cordialidade,afeto,1
cordilheira,cadeia,1
cordovão,couro,1
coreografia,arte,1
coreto,pavilhão,1
corifeu,chefe,1
corifeu,mestre,1
corisco,faísca,1
coriza,inflamação,1
corja,reunião,1
córnea,a,1
córner,campo,1
corneta,instrumento,1
corneteiro,toca,1
cornetim,instrumento,1
cornetim,toca,1
cornicho,corno,1
cornicho,antena,1
cornija,ornato,1
corno,homem,1
cornucópia,corno,1
cornucópia,símbolo,1
coro,canto,1
coroa,adorno,1
coroação,ação,1
coróide,a,1
coroinha,menino,1
corola,película,1
coronária,artéria,1
coronel,paga,1
coronha,parte,1
corpanzil,corpo,1
corpete,peça,1
corpo,matéria,1
corpo,a,1
corporação,coletividade,1
corporativismo,sistema,1
corpúsculo,corpo,1
corpúsculo,átomo,1
correção,ação,1
correção,emenda,1
corredeira,trecho,1
corredora,grade,1
corregedor,magistrado,1
corregedoria,função,1
correio,repartição,1
correlação,relação,1
correria,ação,1
correspondência,comércio,1
correspondência,comunicação,1
corretagem,agência,1
corretor,agente,1
corrilho,reunião,1
corrimão,peça,1
corrosão,ato,1
corruíra,ave,1
corrupção,ação,1
corruptela,corrupção,1
corruptela,modo,1
corsário,navio,1
corsário,homem,1
corsário,a,1
corta-papel,objeto,1
corta-vento,moinho,1
cortadeira,instrumento,1
cortadura,golpe,1
corte1,talho,1
corte1,maneira,1
corte2,residência,1
corte2,soberano,1
corte2,a,1
cortejo,cumprimento,1
cortesã,soberano,1
córtex,tecido,1
cortiça,casca,1
cortiço,casa,1
cortina,resguardo,1
cortisona,hormônio,1
coruja,ave,1
corveta,navio,1
corvo,ave,1
corvo,constelação,1
cós,tira,1
coscorão,massa,1
coscorão,casca,1
cosedura,ato,1
cosmético,ingrediente,1
cosmo,universo,1
cosmogonia,sistema,1
cosmografia,astronomia,1
cosmologia,ciência,1
cosmopolita,cidadão,1
cosmopolitismo,doutrina,1
costa,a,1
costa,parte,1
costela,a,1
costeleta,costela,1
costeleta,faixa,1
costume,moda,1
costura,ligação,1
costureira,mulher,1
cota,nota,1
cota-parte,fração,1
cotação,ação,1
cotação,conceito,1
cotização,ação,1
coto,resto,1
cotonicultura,cultura,1
cotovelada,golpe,1
cotovelo,articulação,1
cotovia,pequena,1
coturno,sapato,1
couraça,armação,1
couro,pele,1
couro,bola,1
cova,cavidade,1
covardia,qualidade,1
covato,coveiro,1
covato,lugar,1
covil,furna,1
covil,refúgio,1
covo1,redil,1
coxa,parte,1
coxeadura,ação,1
coxia,passagem,1
coxia,espaço,1
coxia,palco,1
coxilha,altura,1
coxim,espécie,1
coxim,assento,1
coxinilho,tecido,1
cozimento,ação,1
cozimento,digestão,1
cozinhar,a,1
cozinheiro,homem,1
craca,marisco,1
crachá,pequena,1
crânio,caixa,1
crápula,maneira,1
crápula,gente,1
craque,futebol,1
crase,contração,1
cratera,boca,1
cravagem,mal,1
craveira,estalão,1
cravelha,peça,1
cravelho,peça,1
cravista,cravo,1
cravista,indivíduo,1
cravo,aroma,1
cravo,instrumento,1
creche,estabelecimento,1
crediário,sistema,1
credibilidade,qualidade,1
crédito,boa,1
credo,crença,1
credo,voz,1
credor,a,1
creiom,desenho,1
cremalheira,trilho,1
creme,nata,1
creme,leite,1
creme,licor,1
cremona,ferrolho,1
crença,ação,1
crendice,crença,1
crepe,tecido,1
crepe,fita,1
crepitação,ação,1
crepom,crepe,1
crepúsculo,luz,1
crescendo,aumento,1
crescimento,ação,1
crestomatia,antologia,1
cretinismo,doença,1
cretone,fazenda,1
cria,animal,1
criação,educação,1
criação,alimentação,1
criadagem,casa,1
criadagem,a,1
criador,nada,1
criador,autor,1
criador,deus,1
criador,criação,1
criança,a,1
criança,menino,1
criança,e,1
criançada,criancice,1
criançada,grupo,1
criancice,expressão,1
criatório,fazenda,1
criatura,resultado,1
cricri,brinquedo,1
crime,violação,1
crime,delito,1
criminalista,jurisconsulto,1
criminalização,efeito,1
crina,e,1
crioulo,a,1
criptografia,arte,1
criptograma,escrito,1
crisálida,estado,1
crisântemo,latim,1
crise,mudança,1
crise,situação,1
crisma,sacramento,1
crispação,ação,1
crista,excrescência,1
crista,pico,1
cristal,corpo,1
cristal,vidro,1
cristianismo,religião,1
cristo,imagem,1
cristo,imagem,1
critério,norma,1
critério,discernimento,1
crítica,arte,1
crivação,ato,1
crochê,obra,1
crocodilo,indivíduo,1
cromática,habilidade,1
cromo,desenho,1
cromosfera,parte,1
cromossomo,filamento,1
cromoterapia,tratamento,1
crônica,narrativa,1
cronista,escritor,1
cronografia,tratado,1
cronograma,e,1
cronometrista,meio,1
cronômetro,instrumento,1
croquete,carne,1
croqui,esboço,1
crosta,camada,1
crucifixo,imagem,1
crueldade,ação,1
crueza,a,1
crupe,e,1
cruz,instrumento,1
cruz,tormento,1
cruzada,expedição,1
cruzeiro,cruz,1
cruzeiro,viagem,1
cruzeiro,constelação,1
cuba,tina,1
cubatão,monte,1
cúbito,osso,1
cubo,e,1
cuca1,ente,1
cuco,ave,1
cuco,relógio,1
cucurbitáceas,família,1
cueca,tipo,1
cueiro,pano,1
cuia,cabeça,1
cuíca,instrumento,1
cuidado,atenção,1
culatra,parte,1
culinária,habilidade,1
culote,espécie,1
culpa,infração,1
culpabilidade,condição,1
cultivo,cultura,1
culto1,adoração,1
cultura,ato,1
cultura,estudo,1
cumbuca,vaso,1
cumeeira,cume,1
cumeeira,a,1
cúmplice,parte,1
cumplicidade,estado,1
cumprimento,saudação,1
cúmulo,junção,1
cunha,peça,1
cunhada,mulher,1
cunho,instrumento,1
cunho,impressão,1
cunicultura,criação,1
cupá,raiz,1
cupido,deus,1
cupim,térmita,1
cupim,habitação,1
cupinzeiro,casa,1
cupom,título,1
cúpula,zimbório,1
cúpula,a,1
cura1,ação,1
cura2,pároco,1
curadoria,função,1
curandeiro,título,1
curativo,ação,1
curau,creme,1
curau,comida,1
cureta,instrumento,1
cúria,papa,1
curiosidade,aflição,1
curra,violência,1
curral,lugar,1
currículo,curso,1
curso,movimento,1
curso,direção,1
curso,carreira,1
curso,série,1
cursor,peça,1
curta-metragem,filme,1
curtimento,ato,1
curto-circuito,contato,1
curtume,estabelecimento,1
curumi,menino,1
curumi,rapaz,1
curupira,ente,1
cururu,nome,1
cururu,dança,1
curva,linha,1
curva,trajeto,1
curva,arco,1
curveta,pequena,1
cuspideira,vaso,1
cuspo,saliva,1
custeio,ação,1
custódia,lugar,1
cutelo,faca,1
cutelo,e,1
cutícula,epiderme,1
cutícula,pele,1
cutilada,ferimento,1
cutirreação,a,1
cutucada,ação,1
cutucão,cutucada,1
czarina,título,1
d1,quarta,1
d1,sinal,1
dação,ato,1
dáctilo,pé,1
dadaísmo,motivação,1
dado1,cubo,1
daguerreótipo,aparelho,1
daguerreótipo,reprodução,1
dalai-lama,chefe,1
daltonismo,impossibilidade,1
dama,nome,1
dama,peça,1
damasco,fruto,1
damasqueiro,árvore,1
danação,ação,1
dança,compasso,1
dançarino,homem,1
dançarino,homem,1
danificação,ação,1
dardo,pequena,1
datiloscopia,sistema,1
dativo,caso,1
debacle,ruína,1
debacle,derrota,1
debandada,ação,1
debênture,título,1
debian,debian,1
debilidade,falta,1
debrum,bainha,1
debruxo,desenho,1
década,série,1
década,espaço,1
decadência,estado,1
decadência,ruína,1
decadência,corrupção,1
decágono,e,1
decaída,resultado,1
decálogo,lei,1
decalque,ação,1
decâmetro,unidade,1
decanado,cargo,1
decano,membro,1
decantação,análise,1
decapitação,ação,1
decência,a,1
decêndio,espaço,1
decênio,espaço,1
decepção,desilusão,1
décima,a,1
décima,estrofe,1
decímetro,a,1
decisão,ação,1
decisão,resolução,1
declamação,ato,1
declamação,discurso,1
declaração,ação,1
declaração,depoimento,1
declaração,confissão,1
declínio,decadência,1
declive,queda,1
declive,descida,1
decolagem,ação,1
decompositores,e,1
decoração,ação,1
decoro,decência,1
decorrência,decurso,1
decorrência,conseqüência,1
decote,ação,1
decrepitude,condição,1
decreto,ordenação,1
decreto,estatuto,1
decreto,resolução,1
decreto,vontade,1
decreto-lei,decreto,1
decúbito,corpo,1
decurso,tempo,1
decurso,ação,1
dedal,instrumento,1
dedal,pequena,1
dédalo,lugar,1
dedicação,ação,1
dedicatória,carta,1
dedo,e,1
dedução,ação,1
defasagem,diferença,1
defecção,deserção,1
defeito,imperfeição,1
defeito,falta,1
defeito,vício,1
deferência,respeito,1
deferimento,ação,1
defesa,ação,1
defesa,réplica,1
déficit,excesso,1
definhamento,ação,1
definição,ato,1
deflação,ação,1
deflagração,combustão,1
deflexão,movimento,1
deflexão,desvio,1
deformação,ação,1
defumação,ação,1
degeneração,ação,1
degenerescência,caracteres,1
degola,ato,1
degradação,ação,1
degrau,peça,1
degustação,ato,1
deidade,mulher,1
delação,ação,1
delegação,ação,1
delegação,comissão,1
delegacia,função,1
delegacia,jurisdição,1
delegado,a,1
delegado,legado,1
deleite,gozo,1
deliberação,ato,1
delimitação,ação,1
delinqüência,ação,1
delírio,espírito,1
delito,transgressão,1
delito,infração,1
delito,culpa,1
delivery,sistema,1
delta,quarta,1
demagogia,dominação,1
demagogia,exploração,1
demagogo,membro,1
demanda,ato,1
demão,camada,1
demarcação,ato,1
demarcação,marco,1
demência,razão,1
demérito,falta,1
demissão,ação,1
demo,diabo,1
demo,indivíduo,1
democracia,governo,1
democrata,adepto,1
demografia,estatística,1
demônio,espírito,1
demônio,diabo,1
demonstração,ato,1
demora,ato,1
dendê,palmeira,1
dengo,afetação,1
dengué,milho,1
(2),doença,1
denominação,ação,1
denominação,nome,1
denotação,ato,1
densidade,relação,1
densímetro,aparelho,1
dente,homem,1
dentição,saída,1
dentículo,dente,1
dentina,marfim,1
dentista,tratamento,1
denúncia,ato,1
denúncia,acusação,1
departamento,repartição,1
dependência,extensão,1
depoimento,ação,1
deportação,ação,1
deposição,ação,1
depositário,a,1
depositário,a,1
depósito1,coisa,1
depósito2,recipiente,1
depravação,ação,1
depreciação,redução,1
depredação,ação,1
depredação,saque,1
depressão,ação,1
depressão,parte,1
depressão,baixa,1
deputado,membro,1
deque,feita,1
derivação,ação,1
derma,tecido,1
dermatologia,ramo,1
dermatose,nome,1
derrame,acúmulo,1
derrota,ação,1
derrubada,ato,1
desabamento,ação,1
desacato,falta,1
desacordo,falta,1
desafio,ação,1
desafogo,alívio,1
deságio,queda,1
desagrado,falta,1
desagravo,satisfação,1
desagregação,ação,1
desaire,falta,1
desajuste,ação,1
desalinho,falta,1
desalinho,desleixo,1
desamor,falta,1
desamortização,ação,1
desamparo,falta,1
desanda,descompostura,1
desanexação,ação,1
desânimo,falta,1
desaparecimento,ausência,1
desapego,falta,1
desaperto,ação,1
desapreço,menosprezo,1
desapreço,falta,1
desarmamento,ação,1
desarmonia,falta,1
desasseio,falta,1
desastre,infortúnio,1
desatenção,falta,1
desatino,falta,1
desatino,insânia,1
desavença,discórdia,1
desbaste,raspagem,1
desbloqueio,ação,1
desbrio,falta,1
descalabro,dano,1
descamação,ação,1
descaminho,extravio,1
descanso,repouso,1
descarga,ato,1
descarregamento,ato,1
descarregamento,coisa,1
descendência,série,1
descentralização,ação,1
descida,ação,1
descida,lugar,1
descoberta,invenção,1
descoberta,terra,1
descobrimento,ato,1
descompasso,falta,1
descompostura,desalinho,1
descompromisso,compromisso,1
desconcerto,ação,1
desconchavo,despropósito,1
desconexão,ausência,1
desconfiança,caráter,1
desconfiança,receio,1
desconforto,ausência,1
desconsolo,desgosto,1
descontrole,ação,1
descrédito,falta,1
descrição,objeto,1
descuidista,descuido,1
descuido,ausência,1
desculpa,ação,1
desdém,desprezo,1
desdobramento,ação,1
desejo,manifestação,1
desembaraço,ação,1
desembargador,magistrado,1
desembarque,ação,1
desembolso,dinheiro,1
desempate,ato,1
desempeno,ação,1
desemprego,situação,1
desencontro,ato,1
desenfado,passatempo,1
desengano,ação,1
desenho,linguagem,1
desenlace,desfecho,1
desenredo,desembaraço,1
desentendimento,falta,1
desenvolvimento,modificação,1
desequilíbrio,falta,1
deserção,ação,1
deserto2,lugar,1
desertor,serviço,1
desespero,estado,1
desfalecimento,desmaio,1
desfalque,ato,1
desfecho,enredo,1
desfeita,insulto,1
desfiladeiro,passagem,1
desfile,ação,1
desflorestamento,derrubada,1
desforra,ação,1
desgaste,ação,1
desgosto,dissabor,1
desgoverno,desperdício,1
desgraça,falta,1
desgraça,infortúnio,1
desídia,negligência,1
designação,ação,1
desigualdade,diferença,1
desilusão,desengano,1
desinência,número,1
desinteresse,ausência,1
desistência,ação,1
desjejum,a,1
deslealdade,traição,1
desleixo,falta,1
deslize,desvio,1
deslize,falta,1
deslocamento,ato,1
deslumbramento,vista,1
desmama,ato,1
desmatamento,ação,1
desmembramento,ação,1
desmentido,negação,1
desmonte,morro,1
desmonte,ação,1
desmoralização,ação,1
desnível,diferença,1
desnutrição,carência,1
desobediência,ausência,1
desobstrução,ação,1
desolação,ruína,1
desonestidade,ausência,1
desonra,ausência,1
desonra,falta,1
desordem,falta,1
desorganização,ausência,1
desova,ação,1
despachante,indivíduo,1
despacho,ato,1
despacho,nota,1
despautério,tolice,1
despautério,disparate,1
despedaçamento,ação,1
despedida,ação,1
despejo,ação,1
despensa,lugar,1
desperdício,ação,1
desperdício,gasto,1
despesa,ação,1
despigmentação,falta,1
despojamento,ação,1
despojo,espólio,1
despontar2,começo,1
desporte,desenvolvimento,1
desportismo,gosto,1
desprazer,falta,1
desprazer,desagrado,1
desprendimento,ação,1
despreocupação,falta,1
despreparo,falta,1
desprimor,falta,1
desproporção,desigualdade,1
desproporção,falta,1
despropósito,disparate,1
desrespeito,ausência,1
dessecação,ato,1
dessemelhança,falta,1
destacamento,ato,1
destaque,qualidade,1
destemor,ausência,1
destemor,denodo,1
destempero,disparate,1
desterro,exílio,1
destilação,ato,1
destilação,fábrica,1
destilaria,estabelecimento,1
destinatário,a,1
destino,sorte,1
destra,a,1
destreza,agilidade,1
destroço,derrota,1
destruição,ruína,1
desumanidade,ausência,1
desunião,ausência,1
desuso,falta,1
desvalia,falta,1
desvalorização,ação,1
desventura,infortúnio,1
desvio,mudança,1
desvio,falta,1
desvirtuamento,ação,1
detetive,agente,1
detector,instrumento,1
detença,ação,1
detenção,ato,1
detergente,medicamento,1
deterioração,ação,1
determinação,vontade,1
determinação,ordem,1
detonador,causa,1
detrito,resíduo,1
deus,entidade,1
deusa,divindade,1
devaneio,fantasia,1
devassa,apuração,1
devassidão,corrupção,1
devoção,sentimento,1
dezena,espaço,1
dia,tempo,1
dia,espaço,1
dia-santo,nome,1
diabinho,diabo,1
diabinho,criança,1
diabo,espírito,1
diabo,índole,1
diabrete,diabo,1
diabrete,rapaz,1
diabrura,ação,1
diacho,a,1
diácono,clérigo,1
diadema,faixa,1
diadema,insígnia,1
diadema,coroa,1
diafragma,músculo,1
diagnóstico,determinação,1
diagonal,segmento,1
dialética,arte,1
dialética,arte,1
dialética,lógica,1
dialética,filosofia,1
dialeto,linguagem,1
diálogo,conversação,1
diamante,pedra,1
diâmetro,segmento,1
dianteira,a,1
